control_r1	control_r2	control_r3	MI_IZ_r1	MI_IZ_r2	MI_IZ_r3	MI_IZ_r4	MI_remote_r1	MI_remote_r2	MI_remote_r3	MI_remote_r4	Protein_Group	Protein_Ids	Protein_Names	Genes
14.31508541	14.37963581	14.20284271	15.04321957	15.1511631	14.80534554	14.74718094	14.53211212	14.79510117	14.18337154	14.16418457	Q6ZWY3;Q6ZWU9	Q6ZWY3;Q6ZWU9	RS27L_MOUSE;RS27_MOUSE	Rps27;Rps27l
8.951014519	8.717977524	9.530352592	14.87271309	13.15029144	12.99008942	13.7378912	9.859557152	8.503160477	9.411964417	10.76612568	Q6ZWY8;P20065;A2AEH9	Q6ZWY8;P20065;A2AEH9	A2AEH9_MOUSE;TYB10_MOUSE;TYB4_MOUSE	Tmsb10;Tmsb15a;Tmsb4x
13.13656616	13.1146822	13.06362057	12.84688663	12.8053894	12.86063862	12.51454353	13.11135864	13.18275928	12.9742012	13.16405678	Q70KF4	Q70KF4	CMYA5_MOUSE	Cmya5
12.05446148	12.06107426	12.08427048	12.26790428	11.94901657	12.56813431	12.02501106	12.05605125	12.07228661	12.01354218	12.01684284	Q71FD7	Q71FD7	FBLI1_MOUSE	Fblim1
9.087683678	8.988454819	8.338115692	11.16328526	12.18975067	12.92163658	11.90785599	9.685286522	11.55150604	10.28442574	9.727900505	Q71KU9	Q71KU9	FGL1_MOUSE	Fgl1
13.24230957	13.34684658	13.31650734	12.9678688	12.9327774	13.06489944	12.58046341	13.38166428	13.31200409	13.18117523	13.4119873	Q71LX4	Q71LX4	TLN2_MOUSE	Tln2
11.62473202	11.34302998	11.59869003	11.72509384	11.30110741	11.66757774	9.479894638	11.52627468	11.03853512	11.54585266	10.66944313	Q71RI9	Q71RI9	KAT3_MOUSE	Kyat3
12.87451649	13.0006361	12.8259964	11.9627409	12.23095417	11.96505547	11.35553265	12.52411556	12.75160217	12.83959007	12.34385777	Q76LL6	Q76LL6	FHOD3_MOUSE	Fhod3
14.03861046	14.05279732	14.09155941	14.31565857	14.17256069	14.02389336	13.79407024	14.08124161	14.27849293	14.0865593	14.12026215	Q76MZ3	Q76MZ3	2AAA_MOUSE	Ppp2r1a
16.24787521	15.68422222	16.27566528	15.85781384	14.72915363	15.18345737	14.98365688	16.14188957	15.50717163	16.29747963	15.95727921	Q78IK2	Q78IK2	ATPMK_MOUSE	Atp5mk
14.50094795	14.60218811	14.67210484	14.26201439	14.13379288	14.23181343	13.39574814	14.41422272	14.38198185	14.5607748	14.29670811	Q78IK4	Q78IK4	MIC27_MOUSE	Apool
8.889285088	11.82794189	11.00373554	10.77043247	11.39525604	10.46818829	12.96511364	12.13267994	9.879770279	9.583278656	9.60767746	Q78IS1	Q78IS1	TMED3_MOUSE	Tmed3
12.56242371	12.51464272	12.21889305	12.64289093	12.61180592	12.58193207	11.86844444	12.04884148	11.76895332	12.60738087	12.30692482	Q78J03	Q78J03	MSRB2_MOUSE	Msrb2
13.3205328	13.33094501	13.22920227	14.16399574	14.40738106	14.36574841	14.50026894	13.68733215	13.96254349	13.52921104	13.88033009	Q78PY7	Q78PY7	SND1_MOUSE	Snd1
12.3663168	12.46035099	12.39749813	12.77802372	12.57926178	12.46431065	12.08623886	12.50978947	12.65502262	12.4785347	12.57496452	Q78ZA7	Q78ZA7	NP1L4_MOUSE	Nap1l4
13.30308151	13.62367535	13.28962994	13.05135155	13.25224972	13.52074146	13.21380615	13.45562267	13.70688438	13.50319195	13.65069294	Q791T5	Q791T5	MTCH1_MOUSE	Mtch1
15.24193096	15.43732929	15.29779053	14.87059116	14.94392014	14.9538641	14.50474453	15.25598049	15.15989876	15.33068275	15.28753948	Q791V5	Q791V5	MTCH2_MOUSE	Mtch2
13.35339451	14.10931683	12.96233559	12.62582779	15.21645451	14.5604105	14.77080822	13.82128525	14.03057194	13.40970898	13.75532532	Q792Z1	Q792Z1	Q792Z1_MOUSE	Try10
12.1867857	12.12550068	12.31696606	12.83961868	12.86726952	12.52840996	12.34386063	12.55146599	12.8010006	12.37648869	13.04626083	Q7M6Y3	Q7M6Y3	PICAL_MOUSE	Picalm
10.91527462	12.09976578	11.07607365	11.38967419	12.47029018	11.84704971	12.42566395	11.70646572	12.23298454	12.17773056	12.79051781	Q7M6Y3;Q61548	Q7M6Y3;Q61548	AP180_MOUSE;PICAL_MOUSE	Picalm;Snap91
11.54952431	9.060103416	11.22933006	11.54655647	11.95715237	10.4720726	12.78137016	11.22724915	11.58005142	8.843688011	10.10865688	Q7TMB8	Q7TMB8	CYFP1_MOUSE	Cyfip1
15.61081982	15.67168999	15.84976196	15.27059078	15.05947971	15.06033325	14.43704987	15.53463459	15.42143059	15.79065132	15.45584774	Q7TMF3	Q7TMF3	NDUAC_MOUSE	Ndufa12
11.80039883	10.95710945	11.59842968	13.32773495	13.26655483	13.05350208	12.74034977	11.80125999	12.84729385	8.132393837	9.791351318	Q7TMK6	Q7TMK6	HOOK2_MOUSE	Hook2
12.88739967	12.94730091	12.87744713	13.43793392	13.80596542	13.76376247	13.57328033	13.19122887	13.42617321	13.20237064	13.23486423	Q7TMK9	Q7TMK9	HNRPQ_MOUSE	Syncrip
11.66200924	11.83460522	11.71322727	13.07503128	11.5577507	12.48176193	11.16080379	12.54317474	12.19186783	12.43692207	12.1878376	Q7TMM9	Q7TMM9	TBB2A_MOUSE	Tubb2a
13.18876076	13.48714924	13.73089504	14.08021832	13.95579529	13.34267235	13.14575386	13.74586296	13.69777107	13.72005177	13.74217224	Q7TMM9;P99024;Q922F4;A2AQ07;Q9CWF2;P68372	Q7TMM9;P99024;Q922F4;A2AQ07;Q9CWF2;P68372	TBB1_MOUSE;TBB2A_MOUSE;TBB2B_MOUSE;TBB4B_MOUSE;TBB5_MOUSE;TBB6_MOUSE	Tubb1;Tubb2a;Tubb2b;Tubb4b;Tubb5;Tubb6
13.43986988	12.23602009	13.7298336	14.36905861	14.07585526	13.20858002	13.00730419	13.84658718	14.70062923	13.21182632	12.61428642	Q7TMM9;P99024;Q922F4;Q9CWF2;Q9ERD7;P68372	Q7TMM9;P99024;Q922F4;Q9CWF2;Q9ERD7;P68372	TBB2A_MOUSE;TBB2B_MOUSE;TBB3_MOUSE;TBB4B_MOUSE;TBB5_MOUSE;TBB6_MOUSE	Tubb2a;Tubb2b;Tubb3;Tubb4b;Tubb5;Tubb6
15.94303226	16.37736893	16.02876854	16.62290955	16.42154312	16.15861511	16.30133057	16.24323654	16.35693932	16.45283508	16.49800301	Q7TMM9;P99024;Q922F4;Q9D6F9;A2AQ07;Q9CWF2;Q9ERD7;P68372	Q7TMM9;P99024;Q922F4;Q9D6F9;A2AQ07;Q9CWF2;Q9ERD7;P68372	TBB1_MOUSE;TBB2A_MOUSE;TBB2B_MOUSE;TBB3_MOUSE;TBB4A_MOUSE;TBB4B_MOUSE;TBB5_MOUSE;TBB6_MOUSE	Tubb1;Tubb2a;Tubb2b;Tubb3;Tubb4a;Tubb4b;Tubb5;Tubb6
12.95886803	12.48193073	13.01758957	13.86076736	13.22184277	12.97132111	12.45965958	13.33244228	13.84479427	13.23735046	13.04641151	Q7TMM9;P99024;Q922F4;Q9D6F9;Q9CWF2;Q9ERD7;P68372	Q7TMM9;P99024;Q922F4;Q9D6F9;Q9CWF2;Q9ERD7;P68372	TBB2A_MOUSE;TBB2B_MOUSE;TBB3_MOUSE;TBB4A_MOUSE;TBB4B_MOUSE;TBB5_MOUSE;TBB6_MOUSE	Tubb2a;Tubb2b;Tubb3;Tubb4a;Tubb4b;Tubb5;Tubb6
14.59006023	14.77920151	14.72576523	15.68943882	14.82123089	13.94472122	14.2399044	14.36970615	15.13174438	14.55579948	14.24216175	Q7TMM9;P99024;Q9CWF2;P68372	Q7TMM9;P99024;Q9CWF2;P68372	TBB2A_MOUSE;TBB2B_MOUSE;TBB4B_MOUSE;TBB5_MOUSE	Tubb2a;Tubb2b;Tubb4b;Tubb5
15.50290012	15.56837177	15.45121479	15.96410847	16.28689384	15.59025097	15.6336422	15.83291721	16.20467949	15.77220631	15.53462505	Q7TMM9;P99024;Q9CWF2;Q9ERD7	Q7TMM9;P99024;Q9CWF2;Q9ERD7	TBB2A_MOUSE;TBB2B_MOUSE;TBB3_MOUSE;TBB5_MOUSE	Tubb2a;Tubb2b;Tubb3;Tubb5
14.09724998	13.69328022	13.37894535	14.30712986	13.99230099	13.93887234	13.55258465	13.67309952	13.92902756	13.79529858	14.37803745	Q7TMM9;P99024;Q9D6F9;Q9CWF2;P68372	Q7TMM9;P99024;Q9D6F9;Q9CWF2;P68372	TBB2A_MOUSE;TBB2B_MOUSE;TBB4A_MOUSE;TBB4B_MOUSE;TBB5_MOUSE	Tubb2a;Tubb2b;Tubb4a;Tubb4b;Tubb5
15.09125328	14.97562885	15.1762352	15.7592926	15.58696842	15.37089157	15.12549019	15.41132259	15.69502735	15.42522907	14.8804636	Q7TMM9;P99024;Q9D6F9;Q9CWF2;Q9ERD7;P68372	Q7TMM9;P99024;Q9D6F9;Q9CWF2;Q9ERD7;P68372	TBB2A_MOUSE;TBB2B_MOUSE;TBB3_MOUSE;TBB4A_MOUSE;TBB4B_MOUSE;TBB5_MOUSE	Tubb2a;Tubb2b;Tubb3;Tubb4a;Tubb4b;Tubb5
11.89272881	9.34762001	11.63272667	12.38125324	12.37532711	12.37876892	12.12481594	11.90548134	12.78872395	12.00101089	12.3366127	Q7TMM9;Q9CWF2	Q7TMM9;Q9CWF2	TBB2A_MOUSE;TBB2B_MOUSE	Tubb2a;Tubb2b
11.57923603	11.2597723	11.81803513	12.35882187	11.4350605	11.41222572	9.332162857	11.33452988	11.81386566	11.41934395	11.65354824	Q7TMM9;Q9CWF2;P68372	Q7TMM9;Q9CWF2;P68372	TBB2A_MOUSE;TBB2B_MOUSE;TBB4B_MOUSE	Tubb2a;Tubb2b;Tubb4b
11.9553299	11.80703259	11.77965832	12.03463078	12.0922184	11.80721378	12.26387405	11.97802734	12.3550148	12.32875919	12.41461372	Q7TMY8	Q7TMY8	HUWE1_MOUSE	Huwe1
11.79128456	11.84170151	11.64824104	12.49899101	12.62431145	11.52624035	12.42922401	11.72815037	12.33690262	11.65564728	11.98691177	Q7TNC4	Q7TNC4	LC7L2_MOUSE	Luc7l2
11.66017437	11.60459518	11.51125813	11.79771805	12.25870419	11.26258278	11.72587299	11.3974123	11.59255028	10.6527729	11.45708847	Q7TNC4;Q9CYI4	Q7TNC4;Q9CYI4	LC7L2_MOUSE;LUC7L_MOUSE	Luc7l;Luc7l2
11.49116135	11.78665733	11.75063992	11.32793999	11.60741806	11.54105282	11.39581299	11.7402277	11.52560425	11.98470688	11.91765881	Q7TNC9	Q7TNC9	I5P1_MOUSE	Inpp5a
12.49312496	12.43446445	12.37576962	12.71877289	12.40426064	12.06360054	11.96393681	12.32786655	12.67829895	12.63986111	12.49324989	Q7TNG5	Q7TNG5	EMAL2_MOUSE	Eml2
13.01573753	13.0635767	12.97921276	13.29846382	13.11663342	12.92332935	13.28672504	12.96026993	13.22439098	13.02903557	12.94620609	Q7TNP2;Q76MZ3	Q7TNP2;Q76MZ3	2AAA_MOUSE;2AAB_MOUSE	Ppp2r1a;Ppp2r1b
14.74537468	14.65075397	14.46834373	14.38283348	14.40086651	14.06463337	13.46400928	15.12379837	14.71911049	14.79610538	14.32529831	Q7TNS2	Q7TNS2	MIC10_MOUSE	Micos10
11.88246346	12.04093361	11.71362686	12.27900696	12.85288048	12.69333267	13.09839535	11.89229584	11.93140984	11.74057293	12.27406693	Q7TNV0	Q7TNV0	DEK_MOUSE	Dek
10.69731522	11.17603016	9.17792511	12.48705101	12.41998863	10.49730015	9.435509682	11.54937553	11.85742855	9.47761631	11.96712875	Q7TPC1	Q7TPC1	CDSN_MOUSE	Cdsn
14.37710857	14.09585857	14.10703754	15.74342442	15.90342999	16.19245911	15.9810257	14.81175137	15.21527481	14.25338173	14.71130085	Q7TPR4	Q7TPR4	ACTN1_MOUSE	Actn1
16.38644791	15.89328957	16.23514557	15.51356125	15.23059845	14.63305759	14.3012743	15.98037815	15.26132774	15.60990906	15.57230663	Q7TPR4;O88990;Q9JI91	Q7TPR4;O88990;Q9JI91	ACTN1_MOUSE;ACTN2_MOUSE;ACTN3_MOUSE	Actn1;Actn2;Actn3
18.07329941	17.92927551	18.26444626	17.83823776	17.39322281	17.05601311	16.47069931	18.15484238	17.93808556	18.09283447	17.92278099	Q7TPR4;Q9JI91	Q7TPR4;Q9JI91	ACTN1_MOUSE;ACTN2_MOUSE	Actn1;Actn2
11.41748333	11.72241879	11.71970081	13.19230366	13.65334892	13.43684196	13.61140537	12.34794521	12.70617867	12.30455399	12.43490219	Q7TPV4	Q7TPV4	MBB1A_MOUSE	Mybbp1a
14.72896194	14.8518858	14.79531956	14.5044775	14.58225918	14.40158653	13.61768532	14.81794262	15.02989578	14.91759586	14.90704536	Q7TPW1	Q7TPW1	NEXN_MOUSE	Nexn
17.05999947	16.99280548	17.16433716	16.98128891	16.58590317	16.49403191	15.76621532	17.02735519	16.78106499	17.17163658	16.9438076	Q7TQ48	Q7TQ48	SRCA_MOUSE	Srl
12.56632805	12.7645216	12.7140913	12.47417259	12.3182888	12.24235821	12.45035839	12.57646084	12.37740612	12.55308247	12.49424076	Q7TQ95	Q7TQ95	LNP_MOUSE	Lnpk
10.76075363	11.51724148	11.56086826	11.522645	11.78081417	11.71846485	11.50494766	11.35965633	11.36607647	11.08060455	12.02396202	Q7TQD2	Q7TQD2	TPPP_MOUSE	Tppp
10.8194685	11.29671574	11.05252075	12.01230335	12.20336056	12.08080387	11.95241356	11.69895649	12.01167774	11.52756023	11.78775597	Q7TQH0	Q7TQH0	ATX2L_MOUSE	Atxn2l
12.40416718	12.976861	12.48263645	12.87826538	12.81445599	12.30140495	12.05636024	12.49494553	12.73634529	12.4958601	12.6034708	Q7TQI3	Q7TQI3	OTUB1_MOUSE	Otub1
10.36984825	9.895140648	10.23601437	10.91767788	10.90993023	9.312527657	11.27989483	11.09671497	11.2164669	10.92649651	9.571829796	Q7TSC1	Q7TSC1	PRC2A_MOUSE	Prrc2a
12.15385628	12.34667683	12.13316822	11.96669292	12.23685741	12.47242165	9.832318306	12.39484024	12.50984669	12.39043522	12.17089176	Q7TSQ8	Q7TSQ8	PDPR_MOUSE	Pdpr
10.13456631	10.25107956	9.623504639	10.45989227	9.37401104	11.19295883	11.67398453	9.862530708	10.19025707	9.569237709	9.515278816	Q80SU7	Q80SU7	GVIN1_MOUSE	Gvin1
12.75644588	12.36979389	12.18456841	12.81618977	12.69596577	13.07388878	12.6607933	12.69711781	12.65680027	12.28682041	12.60457897	Q80SW1;Q68FL4	Q80SW1;Q68FL4	SAHH2_MOUSE;SAHH3_MOUSE	Ahcyl1;Ahcyl2
12.45022392	12.7495451	12.20444584	12.53323269	12.6087513	12.67348099	12.31349564	12.53290844	12.48025227	12.66536236	12.61205292	Q80SZ7	Q80SZ7	GBG5_MOUSE	Gng5
10.64114857	11.01782417	10.30205631	9.654340744	10.70155907	10.74514866	9.51279068	10.51542377	9.672358513	9.424627304	11.24055862	Q80TR4;Q9R1B9	Q80TR4;Q9R1B9	SLIT1_MOUSE;SLIT2_MOUSE	Slit1;Slit2
12.18324757	12.62897873	12.59476757	12.3092947	12.43512344	12.20228291	9.527644157	12.81023598	12.88161087	12.75443268	12.75469112	Q80TV8	Q80TV8	CLAP1_MOUSE	Clasp1
11.19581509	11.534935	10.64025402	11.62606049	11.69329548	12.02909756	11.97320557	11.20810604	11.28599167	10.81595993	11.13685703	Q80TY0	Q80TY0	FNBP1_MOUSE	Fnbp1
10.7606287	10.13851452	10.76152611	10.69498444	9.775408745	10.40073299	9.788341522	10.3802557	11.31788158	11.05121613	9.716047287	Q80U63	Q80U63	MFN2_MOUSE	Mfn2
11.52939606	11.98482037	11.70508385	11.57423878	11.46142292	11.80264568	9.830634117	12.28778172	12.1606245	12.40697861	12.2014904	Q80U63;Q811U4	Q80U63;Q811U4	MFN1_MOUSE;MFN2_MOUSE	Mfn1;Mfn2
11.28091526	11.32083988	11.29677868	11.86448383	9.431305885	9.259679794	12.46009254	10.27773857	11.54989529	12.10261917	11.69738007	Q80U93	Q80U93	NU214_MOUSE	Nup214
11.43604565	11.5552845	11.24791527	12.23499966	12.37370491	12.06721592	12.28919506	11.43768406	11.73817253	11.51724148	11.63543701	Q80UG5	Q80UG5	SEPT9_MOUSE	Septin9
12.53476715	12.85136795	13.03211117	12.03060818	12.6696291	12.29572296	12.22753429	12.59258366	12.50190926	12.31540108	13.03294659	Q80UG5;O55131	Q80UG5;O55131	SEPT7_MOUSE;SEPT9_MOUSE	Septin7;Septin9
11.56495476	11.95460033	11.63224506	12.44390488	12.02470016	12.19499683	12.33460522	12.06240368	12.22031784	12.0245409	12.13655186	Q80UM3	Q80UM3	NAA15_MOUSE	Naa15
11.5723114	11.67929077	11.62385368	12.46201134	12.75402737	12.69429493	13.30059528	11.66031647	11.93171978	11.50392532	11.61269379	Q80UM7	Q80UM7	MOGS_MOUSE	Mogs
9.387543678	8.590154648	9.846652985	10.4151926	10.6496067	10.8506794	10.34141922	9.666693687	10.70208645	9.855201721	9.202161789	Q80UP5	Q80UP5	AN13A_MOUSE	Ankrd13a
11.58447838	11.73097992	11.78600788	11.67247391	12.09976578	9.310909271	12.32307148	11.68062305	12.17294312	11.83681583	12.34014797	Q80UU9	Q80UU9	PGRC2_MOUSE	Pgrmc2
12.54737377	12.40915775	12.3948698	12.54793358	12.53590965	12.81272125	12.52668285	12.42941475	12.59100342	11.88052082	12.14141083	Q80UU9;O55022	Q80UU9;O55022	PGRC1_MOUSE;PGRC2_MOUSE	Pgrmc1;Pgrmc2
8.67088604	10.09638786	10.0635128	10.28172112	12.49083042	11.82008362	11.22588253	8.413786888	12.0628624	10.04169369	12.49341774	Q80UW8	Q80UW8	RPAB1_MOUSE	Polr2e
11.89554882	11.87332058	11.38033676	11.8446312	12.00856495	11.87888622	11.63324928	11.70273113	11.72419453	11.40187168	11.76970577	Q80V70	Q80V70	MEGF6_MOUSE	Megf6
10.86431789	10.96732712	10.69214439	10.91448975	11.22824764	9.680457115	10.99448776	11.05054283	11.03898716	10.60031223	11.58625793	Q80VD1	Q80VD1	FA98B_MOUSE	Fam98b
10.79809952	10.78671932	8.055041313	11.47073555	12.65104675	12.81347656	13.77514744	10.89705849	9.150954247	10.69228458	9.275647163	Q80VQ0	Q80VQ0	AL3B1_MOUSE	Aldh3b1
10.5018568	10.57780647	10.67987633	10.97628498	10.50674343	9.65135479	9.896264076	10.18251801	10.51630116	10.17892647	9.869419098	Q80W21	Q80W21	GSTM7_MOUSE	Gstm7
11.09581852	11.11328602	11.18411255	11.74233437	11.61946392	12.311059	12.24877834	11.32651901	11.10027504	10.79646111	11.47606277	Q80W54	Q80W54	FACE1_MOUSE	Zmpste24
13.28745747	13.16382122	13.27536964	13.39491844	13.78852463	13.68264389	13.38352871	13.34716415	13.48521328	13.31841564	13.34447575	Q80WJ7	Q80WJ7	LYRIC_MOUSE	Mtdh
11.3756752	12.50274277	11.64716625	12.3787117	13.19308186	12.44957161	13.04749203	8.925715446	12.1230545	11.92987633	8.782204628	Q80WS3	Q80WS3	FBLL1_MOUSE	Fbll1
9.365837097	9.770962715	9.05015564	10.3548336	10.33579254	10.28129482	10.30399799	9.74442482	9.844641685	9.328821182	9.592157364	Q80WS3;P35550	Q80WS3;P35550	FBLL1_MOUSE;FBRL_MOUSE	Fbl;Fbll1
12.48002052	12.04843235	11.86202526	12.26843643	11.69330883	12.1768837	12.79297161	12.40076733	12.38471127	12.34711456	10.04121876	Q80WW9	Q80WW9	DDRGK_MOUSE	Ddrgk1
14.62259483	14.66973782	14.862957	12.36205864	12.42498207	12.55788708	9.823375702	13.16808796	13.51551533	12.47881985	13.08953667	Q80X19	Q80X19	COEA1_MOUSE	Col14a1
11.32971764	11.42887878	11.250144	11.81817055	11.70177841	11.96515656	11.44287586	11.57947159	11.77004051	11.4475174	11.56160736	Q80X50	Q80X50	UBP2L_MOUSE	Ubap2l
18.80722618	18.81522369	18.97424698	19.08217812	18.74578285	18.1816082	17.39660454	18.87297249	18.83090591	18.80226326	18.6581459	Q80X68;Q9CZU6	Q80X68;Q9CZU6	CISY_MOUSE;Q80X68_MOUSE	Cs;Csl
10.96084881	11.07526493	11.10691643	10.93171978	10.89940262	10.52843189	9.997739792	11.04669476	10.48265648	10.82540417	10.03121948	Q80X85	Q80X85	RT07_MOUSE	Mrps7
13.76041889	14.01841736	13.5201149	14.52100563	14.58527946	14.94030476	14.97812939	14.01417732	14.31703091	13.70072174	13.78952312	Q80X90	Q80X90	FLNB_MOUSE	Flnb
13.15928268	13.12219048	13.1467247	15.90953922	15.52229691	15.49860573	14.69051075	14.68952274	14.86942959	15.01129246	15.11071968	Q80XB4	Q80XB4	NRAP_MOUSE	Nrap
12.01882935	12.02963257	11.59709835	11.82294559	12.1741333	12.08462906	12.09009552	12.15175819	12.23684216	11.52419376	12.27395916	Q80XI3	Q80XI3	IF4G3_MOUSE	Eif4g3
12.24328709	12.61221695	12.74959469	11.93433189	11.63767052	11.50371647	9.976417542	12.19748116	11.94461727	12.43199921	12.04101181	Q80XL6	Q80XL6	ACD11_MOUSE	Acad11
13.4986496	13.43126297	14.28753948	12.72088337	12.17047596	13.03350258	11.84485054	13.68066692	12.4583807	13.39910412	13.22488689	Q80XN0	Q80XN0	BDH_MOUSE	Bdh1
12.94430351	12.84891796	12.50220013	12.91613674	12.86713219	13.78005791	13.61971569	12.64712524	12.80542755	12.62307453	12.84128952	Q80XU3	Q80XU3	NUCKS_MOUSE	Nucks1
10.53469181	8.753176689	10.686903	11.02305412	10.92519093	9.857595444	10.0539856	10.41612148	10.25836563	11.27030659	10.80304527	Q80Y14	Q80Y14	GLRX5_MOUSE	Glrx5
10.4411602	10.26237679	9.824756622	11.36678123	10.7940588	10.93321133	9.953607559	10.16359901	10.76076126	10.76214123	10.31489563	Q80YC5	Q80YC5	FA12_MOUSE	F12
12.08671379	12.11948586	12.00698185	11.58955288	11.89866924	11.99462605	11.5415802	12.02507401	12.12124825	12.03682232	12.37281895	Q80YD1	Q80YD1	SUV3_MOUSE	Supv3l1
11.15857792	12.10720062	11.81647205	11.61488914	11.77994537	11.39251041	10.42977047	11.93728542	11.87636757	11.78771877	11.75365925	Q80YV4	Q80YV4	PANK4_MOUSE	Pank4
9.372864723	9.158291817	9.593399048	14.69802666	14.93390274	14.78075027	14.52994251	12.39488602	14.59555435	12.70699501	13.45825291	Q80YX1	Q80YX1	TENA_MOUSE	Tnc
7.989382744	8.493207932	11.09766388	9.291574478	12.08055115	11.85440826	12.32175064	11.1903553	10.46009541	9.184750557	9.406573296	Q80ZJ1;P61226;Q8BU31	Q80ZJ1;P61226;Q8BU31	RAP2A_MOUSE;RAP2B_MOUSE;RAP2C_MOUSE	Rap2a;Rap2b;Rap2c
10.65789032	10.62770748	10.70495796	10.80355835	10.41837978	10.21275616	11.0062933	10.9895649	10.19051647	11.1649065	9.089915276	Q80ZK0	Q80ZK0	RT10_MOUSE	Mrps10
9.097824097	9.856162071	9.570409775	8.562112808	10.27147865	9.160367012	10.06439781	8.969802856	9.858952522	8.361370087	8.6531353	Q80ZM5	Q80ZM5	Q80ZM5_MOUSE	H1f10
12.06875801	12.08282757	11.94045258	12.01828384	11.75360489	11.44284534	9.611469269	11.98473549	11.96681213	12.16048622	11.92868519	Q80ZS3	Q80ZS3	RT26_MOUSE	Mrps26
10.08923817	11.0349226	10.39343357	9.872058868	9.766583443	9.185074806	9.317926407	10.49963665	10.56773758	10.15649986	9.805422783	Q80ZW2	Q80ZW2	THEM6_MOUSE	Them6
10.95816803	10.69157791	10.65735435	11.3030386	11.38632107	11.4690361	11.79558086	11.08001137	11.00969601	10.70644379	11.23688126	Q80ZX0	Q80ZX0	Q80ZX0_MOUSE	Sec24b
10.45266342	10.49777222	10.42634869	10.6784153	11.16596794	10.6436224	11.73488331	10.79117966	10.61647511	10.91453457	10.27885151	Q810B6	Q810B6	ANFY1_MOUSE	Ankfy1
13.59251499	13.29027843	13.43604755	13.31110954	13.5026207	13.31047058	12.67540169	13.35020733	13.37524319	13.45476151	13.47959042	Q811D0	Q811D0	DLG1_MOUSE	Dlg1
12.59424973	12.78733349	12.43057537	12.48399258	12.271451	12.21261787	11.75880623	12.30620098	12.56342316	12.47301579	13.07506752	Q811I0	Q811I0	ATPF1_MOUSE	Atpaf1
11.13381672	10.91405582	11.04016685	11.33860302	11.36379528	11.60579395	9.803119659	10.66105652	11.24555874	11.20571995	11.3637352	Q811L6	Q811L6	MAST4_MOUSE	Mast4
10.79611301	9.067227364	10.44846725	11.68639088	11.86511421	9.189833641	11.68669319	9.180550575	11.65206051	9.32520771	10.078578	Q811L6;Q60592;P18654;Q8C0P0;P18653;Q7TPS0;Q9R1L5;Q3U214	Q811L6;Q60592;P18654;Q8C0P0;P18653;Q7TPS0;Q9R1L5;Q3U214	GWL_MOUSE;KS6A1_MOUSE;KS6A3_MOUSE;KS6A6_MOUSE;MAST1_MOUSE;MAST2_MOUSE;MAST3_MOUSE;MAST4_MOUSE	Mast1;Mast2;Mast3;Mast4;Mastl;Rps6ka1;Rps6ka3;Rps6ka6
12.27462292	12.37315369	12.35973072	12.59205723	12.88146973	12.64958858	12.19742584	12.68779564	12.75807285	12.6108036	12.20769119	Q811Q9;P49586	Q811Q9;P49586	PCY1A_MOUSE;PCY1B_MOUSE	Pcyt1a;Pcyt1b
12.24094296	12.39063931	12.10233688	11.99421883	12.27561855	12.06898022	11.87460899	12.50310516	12.40523434	12.51243687	12.68791103	Q811U4	Q811U4	MFN1_MOUSE	Mfn1
13.84109211	13.94487667	13.71851158	13.45264053	12.9474287	13.34050369	12.04440784	13.48644543	13.58331776	13.68560314	13.4502058	Q8BFP9	Q8BFP9	PDK1_MOUSE	Pdk1
9.901841164	9.792168617	10.33008766	10.98436165	11.1337204	10.20093536	9.332714081	9.858562469	10.77891445	9.10004425	9.682374001	Q8BFQ4	Q8BFQ4	WDR82_MOUSE	Wdr82
17.55570412	17.46668243	17.59175682	17.58422089	17.26762772	16.95011139	16.32300949	17.49161911	17.25263786	17.45345497	17.43934441	Q8BFR5	Q8BFR5	EFTU_MOUSE	Tufm
12.25042915	12.39155483	12.13511944	12.3713932	12.30197334	12.60304451	11.99237156	12.58433819	12.70727253	12.27127934	12.33750725	Q8BFW7	Q8BFW7	LPP_MOUSE	Lpp
11.20139503	11.14128304	11.05350494	11.93769741	11.9975214	11.81844616	11.70093346	11.34990597	11.63707352	10.82930279	11.48303509	Q8BFY6	Q8BFY6	PEF1_MOUSE	Pef1
11.75704002	11.81796265	12.0488987	12.4691534	12.53209782	11.98429012	12.51224899	11.99425125	12.28222847	12.06520748	12.17534065	Q8BFY9	Q8BFY9	TNPO1_MOUSE	Tnpo1
11.28441906	12.06819057	11.49749756	11.49684906	11.33268547	12.09745312	9.765616417	11.59544373	11.33564186	11.77812195	11.74996567	Q8BFZ1	Q8BFZ1	TECRL_MOUSE	Tecrl
15.28612804	14.59203053	15.40194988	15.79550743	15.44449043	15.740345	14.53301907	15.43458271	15.35103893	15.6619482	16.06712151	Q8BFZ3	Q8BFZ3	ACTBL_MOUSE	Actbl2
15.51549625	14.84568119	15.57953072	17.4319706	17.15154266	17.33680344	17.41310692	16.11001015	16.31675148	15.47355366	15.35261917	Q8BFZ3;P60710;P63260	Q8BFZ3;P60710;P63260	ACTBL_MOUSE;ACTB_MOUSE;ACTG_MOUSE	Actb;Actbl2;Actg1
